group	label	showSelected1
1	Cluster 4: 713/11409 pixels shown, logFC -4.2 to 3.6, log10(p) 0.0 to 3.8	4
1	Cluster 5: 1014/10545 pixels shown, logFC -3.0 to 3.4, log10(p) 0.0 to 4.4	5
1	Cluster 21: 23/31734 pixels shown, logFC -3.9 to 3.9, log10(p) 0.0 to 7.9	21
1	Cluster 32: 2/1335 pixels shown, logFC -1.7 to 1.0, log10(p) 0.0 to 2.9	32
1	Cluster 49: 3/187 pixels shown, logFC -2.5 to 0.3, log10(p) 0.1 to 10.0	49
1	Cluster 131: 5/5 pixels shown, logFC 1.4 to 2.5, log10(p) 0.6 to 1.3	131
1	Cluster 136: 3/6 pixels shown, logFC -2.2 to -2.2, log10(p) 0.5 to 0.5	136
1	Cluster 141: 1/1 pixels shown, logFC 5.1 to 5.1, log10(p) 3.0 to 3.0	141
1	Cluster 155: 1/373 pixels shown, logFC -1.3 to 2.5, log10(p) 0.0 to 3.3	155
1	Cluster 161: 7/9 pixels shown, logFC 2.5 to 3.4, log10(p) 0.6 to 1.1	161
1	Cluster 166: 246/316 pixels shown, logFC -2.3 to 1.8, log10(p) 0.0 to 2.3	166
1	Cluster 179: 6/7 pixels shown, logFC -2.2 to -2.2, log10(p) 0.5 to 0.5	179
