group	label	showSelected1
1	Cluster 1: 161/301 pixels shown, logFC 1.1 to 1.3, log10(p) 50.1 to 77.6	1
1	Cluster 12: 126/4127 pixels shown, logFC -4.5 to 3.9, log10(p) 0.0 to 3.0	12
1	Cluster 13: 632/698 pixels shown, logFC 0.9 to 1.7, log10(p) 11.1 to 39.6	13
1	Cluster 19: 167/167 pixels shown, logFC 1.0 to 1.5, log10(p) 18.9 to 45.9	19
1	Cluster 21: 2683/31734 pixels shown, logFC -3.9 to 3.9, log10(p) 0.0 to 7.9	21
1	Cluster 24: 142/142 pixels shown, logFC 0.8 to 1.9, log10(p) 6.5 to 27.5	24
1	Cluster 28: 470/588 pixels shown, logFC 0.8 to 1.8, log10(p) 6.1 to 35.8	28
1	Cluster 31: 141/141 pixels shown, logFC 1.0 to 1.5, log10(p) 26.1 to 46.9	31
1	Cluster 35: 34/347 pixels shown, logFC 0.9 to 1.7, log10(p) 8.6 to 36.8	35
1	Cluster 39: 46/86 pixels shown, logFC 1.0 to 1.5, log10(p) 20.0 to 40.7	39
1	Cluster 51: 75/75 pixels shown, logFC 1.0 to 1.5, log10(p) 20.0 to 42.7	51
1	Cluster 55: 34/34 pixels shown, logFC 1.1 to 1.4, log10(p) 33.6 to 63.2	55
1	Cluster 58: 11/24 pixels shown, logFC 1.1 to 1.4, log10(p) 36.3 to 56.3	58
1	Cluster 64: 29/29 pixels shown, logFC 1.0 to 1.5, log10(p) 11.2 to 21.6	64
1	Cluster 67: 3/396 pixels shown, logFC 0.7 to 2.0, log10(p) 2.7 to 27.3	67
1	Cluster 86: 28/115 pixels shown, logFC 0.6 to 2.1, log10(p) 1.8 to 27.7	86
1	Cluster 88: 6/27 pixels shown, logFC -3.0 to -1.5, log10(p) 0.5 to 0.9	88
1	Cluster 93: 26/26 pixels shown, logFC 1.1 to 1.3, log10(p) 40.2 to 60.9	93
1	Cluster 95: 5/359 pixels shown, logFC 0.8 to 1.8, log10(p) 4.3 to 29.7	95
1	Cluster 106: 21/21 pixels shown, logFC 1.1 to 1.3, log10(p) 39.0 to 53.6	106
1	Cluster 107: 21/21 pixels shown, logFC 1.1 to 1.4, log10(p) 39.7 to 51.7	107
1	Cluster 132: 40/40 pixels shown, logFC 1.1 to 1.3, log10(p) 46.1 to 66.5	132
1	Cluster 174: 30/30 pixels shown, logFC 1.2 to 1.5, log10(p) 23.5 to 37.8	174
