x	y	showSelected1
2.47856649559384	1	1
2.65417654187796	1	2
3.58883172559421	2.8073549220576	3
4.05724758013124	3.4594316186373	4
4.02304658407551	3.58496250072116	5
1.67209785793572	0	6
3.9129125511761	3.32192809488736	7
3.73575853744374	3.16992500144231	8
3.19893186993221	2	9
3.05307844348342	1	10
3.01241537476243	2	11
3.61563446887742	2.8073549220576	12
2.84385542262316	1	13
2.69722934275972	1	14
3.64315646561971	2.58496250072116	15
2.2718416065365	0	16
1.96848294855394	1	17
2.3096301674259	1	18
2.22271647114758	0	19
1.77815125038364	1	20
4.50152481740263	4.58496250072116	21
1.5910646070265	0	22
1.90848501887865	1	23
2.15228834438306	0	24
2.55990662503611	1	25
2.42975228000241	1	26
1.57978359661681	0	27
2.76937732607614	1	28
2.67851837904011	1	29
2.92941892571429	2	30
2.14921911265538	0	31
3.12548126570059	2	32
2.70329137811866	0	33
1.32221929473392	1	34
2.54032947479087	1	35
1.88649072517248	0	36
1.55630250076729	0	37
2.39619934709574	1	38
1.93449845124357	1	39
1.47712125471966	1	40
1.64345267648619	0	41
1.11394335230684	1	42
2.55630250076729	0	43
2.42813479402879	1	44
2.00432137378264	1	45
3.02201573981772	1	46
1.34242268082221	0	47
1.25527250510331	0	48
2.2718416065365	1	49
1.78532983501077	0	50
1.8750612633917	0	51
2.23552844690755	1.58496250072116	52
1.39794000867204	0	53
2.85793526471943	1.58496250072116	54
1.53147891704226	0	55
1.86923171973098	1	56
2.60530504614111	1	57
1.38021124171161	1	58
0.903089986991944	0	59
2.04921802267018	1	60
2.17026171539496	0	61
1.23044892137827	0	62
2.56229286445647	1	63
1.46239799789896	0	64
1.7481880270062	0	65
2.27875360095283	0	66
2.59769518592551	1	67
0.845098040014257	1.58496250072116	68
1.14612803567824	0	69
1.20411998265592	0	70
1.51851393987789	0	71
2.30102999566398	1	72
2.30102999566398	1	73
2.3384564936046	0	74
1.43136376415899	0	75
1.14612803567824	0	76
1.76342799356294	1	77
0.698970004336019	0	78
0.778151250383644	1	79
1.61278385671974	0	80
2.32221929473392	0	81
1.93951925261862	0	82
1.98677173426624	0	83
2.26717172840301	0	84
1.70757017609794	0	85
2.06069784035361	1	86
0.602059991327962	0	87
1.43136376415899	1.58496250072116	88
0.698970004336019	0	89
2.04139268515823	0	90
0.477121254719662	0	91
2.03742649794062	0	92
1.41497334797082	0	93
1.67209785793572	1.58496250072116	94
2.55509444857832	1	95
2.19865708695442	1	96
0.301029995663981	1	97
1.86332286012046	0	98
0	0	99
1.82607480270083	0	100
2.19312459835446	0	101
1.7481880270062	0	102
2.05690485133647	0	103
0.477121254719662	0	104
1.93951925261862	1	105
1.32221929473392	0	106
1.32221929473392	0	107
1.51851393987789	0	108
2.80685802951882	1	109
0	0	110
0	0	111
0	0	112
0.477121254719662	0	113
0.477121254719662	0	114
0.954242509439325	0	115
1.07918124604762	1	116
0.602059991327962	0	117
0	0	118
0.698970004336019	0	119
0.602059991327962	0	120
0	0	121
0.698970004336019	1.58496250072116	122
0.301029995663981	0	123
2.24303804868629	0	124
0	0	125
1.38021124171161	0	126
2.59217675739587	0	127
0.301029995663981	0	128
0.477121254719662	0	129
0.954242509439325	0	130
0.698970004336019	0	131
1.60205999132796	0	132
2.72015930340596	1.58496250072116	133
0	0	134
0	0	135
0.778151250383644	1	136
0	0	137
0.477121254719662	0	138
0.301029995663981	0	139
0	0	140
0	0	141
0	0	142
0.698970004336019	0	143
1.20411998265592	0	144
1.04139268515822	0	145
0.698970004336019	0	146
0.602059991327962	0	147
1.61278385671974	0	148
0	0	149
0	0	150
0	0	151
0.903089986991944	1	152
0.477121254719662	0	153
0.845098040014257	0	154
2.57170883180869	1.58496250072116	155
0	0	156
0	0	157
0	0	158
0	0	159
0.602059991327962	0	160
0.954242509439325	1	161
2.79726754083072	1	162
0	0	163
0	0	164
0.477121254719662	0	165
2.4996870826184	1.58496250072116	166
0.301029995663981	0	167
0	0	168
0.301029995663981	0	169
0.477121254719662	0	170
0.778151250383644	0	171
3.18949031369937	1	172
0.903089986991944	0	173
1.47712125471966	0	174
0.954242509439325	1	175
0	0	176
0.301029995663981	0	177
0	0	178
0.845098040014257	1	179
1.64345267648619	0	180
0.301029995663981	0	181
0.301029995663981	0	182
0.301029995663981	0	183
1	0	184
2.39093510710338	0	185
1.65321251377534	1	186
0.477121254719662	0	187
0	0	188
0	0	189
0	0	190
0.301029995663981	0	191
1.64345267648619	0	192
0.602059991327962	1	193
0	0	194
